less_0,20,prior_payments_delayed,retraining,2305,less_100,greater_7,4,female,none,3,car_other,45,none,own,2,skilled,1,yes,no,Risk,0.5362772343737267 | 0.46372276562627335,No Risk,2020-08-05 16:19:21
less_0,14,prior_payments_delayed,repairs,250,less_100,unemployed,1,male,none,1,real_estate,19,bank,rent,1,unemployed,1,none,yes,No Risk,0.9716143468437526 | 0.028385653156247435,No Risk,2020-08-05 16:19:21
greater_200,24,credits_paid_to_date,furniture,3428,500_to_1000,4_to_7,4,male,none,4,savings_insurance,38,none,own,1,skilled,1,none,yes,No Risk,0.6472035786099821 | 0.35279642139001793,No Risk,2020-08-05 16:19:21
less_0,4,all_credits_paid_back,car_new,250,less_100,less_1,2,male,none,2,savings_insurance,23,none,own,1,skilled,1,none,yes,No Risk,0.9630170565479007 | 0.036982943452099286,No Risk,2020-08-05 16:19:21
no_checking,40,prior_payments_delayed,vacation,5585,500_to_1000,4_to_7,5,male,none,4,car_other,42,none,own,2,skilled,1,yes,yes,No Risk,0.43998874908760277 | 0.5600112509123972,Risk,2020-08-05 16:19:21
less_0,17,prior_payments_delayed,car_new,3366,less_100,1_to_4,2,female,none,2,car_other,31,stores,own,1,skilled,1,none,yes,No Risk,0.8101259075727864 | 0.1898740924272136,No Risk,2020-08-05 16:19:21
no_checking,26,prior_payments_delayed,car_used,7192,100_to_500,1_to_4,3,male,none,3,car_other,50,stores,own,2,unskilled,1,yes,yes,No Risk,0.6146114283092915 | 0.3853885716907086,No Risk,2020-08-05 16:19:21
no_checking,27,prior_payments_delayed,appliances,6932,100_to_500,4_to_7,5,female,none,4,car_other,35,none,own,1,management_self-employed,1,yes,yes,Risk,0.4394244121801033 | 0.5605755878198967,Risk,2020-08-05 16:19:21
no_checking,33,prior_payments_delayed,furniture,4603,500_to_1000,greater_7,4,male,none,3,unknown,59,none,own,2,skilled,1,yes,yes,Risk,0.3058896474814845 | 0.6941103525185154,Risk,2020-08-05 16:19:21
no_checking,19,credits_paid_to_date,car_new,1005,500_to_1000,1_to_4,2,female,none,3,real_estate,33,bank,own,1,unskilled,1,yes,yes,No Risk,0.7608536348366968 | 0.23914636516330323,No Risk,2020-08-05 16:19:21
0_to_200,15,credits_paid_to_date,furniture,3481,500_to_1000,1_to_4,2,male,none,3,car_other,43,none,own,1,skilled,2,yes,yes,No Risk,0.7529666940541572 | 0.2470333059458428,No Risk,2020-08-05 16:19:21
no_checking,21,credits_paid_to_date,retraining,4789,100_to_500,greater_7,3,male,none,4,savings_insurance,43,none,own,2,management_self-employed,1,yes,yes,Risk,0.505246884970479 | 0.49475311502952113,No Risk,2020-08-05 16:19:21
no_checking,32,outstanding_credit,vacation,6483,500_to_1000,4_to_7,3,female,none,4,unknown,44,none,own,2,skilled,1,yes,yes,Risk,0.30467873000497375 | 0.6953212699950263,Risk,2020-08-05 16:19:21
greater_200,22,credits_paid_to_date,car_used,250,less_100,1_to_4,3,female,none,3,real_estate,37,none,own,1,skilled,1,none,yes,No Risk,0.8529828935059041 | 0.14701710649409594,No Risk,2020-08-05 16:19:21
less_0,9,no_credits,car_new,438,less_100,unemployed,1,male,co-applicant,2,savings_insurance,30,stores,own,2,unskilled,1,none,yes,No Risk,0.9439123978115997 | 0.05608760218840024,No Risk,2020-08-05 16:19:21
less_0,11,all_credits_paid_back,furniture,850,less_100,less_1,2,male,none,2,savings_insurance,19,none,rent,1,skilled,1,none,yes,No Risk,0.9519030024965744 | 0.04809699750342554,No Risk,2020-08-05 16:19:21
no_checking,28,prior_payments_delayed,car_used,4649,100_to_500,4_to_7,4,female,none,3,savings_insurance,44,none,own,2,skilled,1,none,yes,Risk,0.47975552261376375 | 0.5202444773862362,Risk,2020-08-05 16:19:21
less_0,4,all_credits_paid_back,car_new,250,less_100,1_to_4,1,male,none,2,real_estate,19,stores,rent,2,unskilled,1,none,yes,Risk,0.9651502871996804 | 0.03484971280031953,No Risk,2020-08-05 16:19:21
no_checking,30,prior_payments_delayed,car_used,5241,100_to_500,1_to_4,2,male,none,3,savings_insurance,37,none,own,1,skilled,2,yes,yes,Risk,0.647640253263908 | 0.352359746736092,No Risk,2020-08-05 16:19:21
0_to_200,42,prior_payments_delayed,repairs,1420,500_to_1000,greater_7,3,female,none,2,car_other,26,stores,own,1,unskilled,1,none,yes,No Risk,0.75009479059634 | 0.24990520940366007,No Risk,2020-08-05 16:19:21
greater_200,21,credits_paid_to_date,car_used,3170,greater_1000,greater_7,3,male,none,2,savings_insurance,41,none,rent,1,skilled,1,none,yes,Risk,0.7048311945922593 | 0.2951688054077407,No Risk,2020-08-05 16:19:21
0_to_200,28,credits_paid_to_date,radio_tv,337,100_to_500,less_1,1,female,none,2,car_other,21,stores,own,1,skilled,1,none,yes,No Risk,0.8457393565255433 | 0.1542606434744566,No Risk,2020-08-05 16:19:21
0_to_200,21,credits_paid_to_date,car_new,2638,less_100,1_to_4,3,male,none,3,savings_insurance,27,none,own,2,skilled,1,yes,yes,Risk,0.7354926973788046 | 0.26450730262119526,No Risk,2020-08-05 16:19:21
no_checking,30,prior_payments_delayed,radio_tv,9560,100_to_500,4_to_7,3,male,co-applicant,3,unknown,39,none,free,2,skilled,1,none,yes,Risk,0.2747904791236361 | 0.725209520876364,Risk,2020-08-05 16:19:21
0_to_200,18,prior_payments_delayed,radio_tv,4560,500_to_1000,1_to_4,3,male,none,2,savings_insurance,32,none,own,1,skilled,1,none,yes,No Risk,0.8220561652601541 | 0.17794383473984582,No Risk,2020-08-05 16:19:21
no_checking,45,prior_payments_delayed,other,6580,500_to_1000,4_to_7,4,male,none,4,car_other,32,none,own,1,skilled,1,yes,yes,No Risk,0.4834318540282968 | 0.5165681459717032,Risk,2020-08-05 16:19:21
less_0,20,prior_payments_delayed,radio_tv,1023,100_to_500,greater_7,3,male,none,2,savings_insurance,33,none,rent,2,skilled,1,none,yes,No Risk,0.7710762692691249 | 0.22892373073087513,No Risk,2020-08-05 16:19:21
0_to_200,4,all_credits_paid_back,car_new,332,less_100,1_to_4,2,male,none,3,real_estate,19,none,rent,1,management_self-employed,1,none,yes,No Risk,0.9691464004740624 | 0.030853599525937702,No Risk,2020-08-05 16:19:21
less_0,13,prior_payments_delayed,furniture,690,less_100,1_to_4,3,male,none,3,savings_insurance,27,none,own,1,skilled,2,yes,yes,No Risk,0.8564567876125856 | 0.14354321238741444,No Risk,2020-08-05 16:19:21
less_0,4,no_credits,car_new,250,less_100,unemployed,1,female,none,1,real_estate,20,none,rent,2,skilled,1,none,yes,No Risk,0.9761833467124893 | 0.023816653287510772,No Risk,2020-08-05 16:19:21
no_checking,44,prior_payments_delayed,radio_tv,5275,unknown,greater_7,5,male,co-applicant,5,unknown,53,none,free,2,skilled,2,yes,yes,Risk,0.12729003630155314 | 0.8727099636984469,Risk,2020-08-05 16:19:21
no_checking,48,outstanding_credit,other,8310,500_to_1000,4_to_7,5,male,co-applicant,4,unknown,36,none,free,2,skilled,2,yes,yes,Risk,0.15076780599262382 | 0.8492321940073762,Risk,2020-08-05 16:19:21
0_to_200,19,prior_payments_delayed,retraining,3944,100_to_500,1_to_4,2,female,none,2,car_other,43,none,own,2,skilled,1,none,yes,No Risk,0.7363097111817211 | 0.263690288818279,No Risk,2020-08-05 16:19:21
less_0,4,all_credits_paid_back,education,250,100_to_500,less_1,1,male,none,2,real_estate,19,none,rent,1,skilled,1,none,yes,No Risk,0.9842413066763195 | 0.015758693323680597,No Risk,2020-08-05 16:19:21
0_to_200,26,credits_paid_to_date,retraining,2987,100_to_500,less_1,2,female,none,2,savings_insurance,39,none,own,1,skilled,1,none,yes,No Risk,0.8419816893541086 | 0.15801831064589153,No Risk,2020-08-05 16:19:21
less_0,4,all_credits_paid_back,car_new,250,less_100,unemployed,1,female,none,2,real_estate,19,bank,rent,1,unskilled,1,none,yes,No Risk,0.9832589339292408 | 0.016741066070759227,No Risk,2020-08-05 16:19:21
no_checking,39,prior_payments_delayed,repairs,6418,500_to_1000,4_to_7,5,male,none,4,car_other,43,none,free,2,management_self-employed,1,yes,no,No Risk,0.4100439807849766 | 0.5899560192150235,Risk,2020-08-05 16:19:21
less_0,6,prior_payments_delayed,car_new,1918,less_100,less_1,2,male,none,1,car_other,19,none,own,1,skilled,1,none,yes,Risk,0.8716463183627431 | 0.12835368163725686,No Risk,2020-08-05 16:19:21
no_checking,31,prior_payments_delayed,business,6811,100_to_500,1_to_4,3,male,none,4,savings_insurance,56,none,own,2,management_self-employed,2,yes,yes,No Risk,0.5907219109108005 | 0.40927808908919955,No Risk,2020-08-05 16:19:21
less_0,4,credits_paid_to_date,car_new,250,less_100,1_to_4,1,female,none,2,car_other,31,none,own,1,skilled,1,yes,yes,No Risk,0.8883080911392013 | 0.11169190886079874,No Risk,2020-08-05 16:19:21
no_checking,40,prior_payments_delayed,vacation,6795,greater_1000,4_to_7,3,female,co-applicant,2,unknown,40,bank,own,2,unskilled,2,yes,yes,Risk,0.3131385831882648 | 0.6868614168117353,Risk,2020-08-05 16:19:21
0_to_200,33,outstanding_credit,vacation,1006,500_to_1000,4_to_7,4,male,none,3,car_other,26,none,own,2,skilled,1,none,yes,No Risk,0.7447809456630154 | 0.2552190543369845,No Risk,2020-08-05 16:19:21
less_0,20,credits_paid_to_date,car_used,4042,500_to_1000,4_to_7,3,male,co-applicant,2,car_other,40,none,own,1,skilled,1,yes,yes,Risk,0.6777640615683165 | 0.32223593843168347,No Risk,2020-08-05 16:19:21
0_to_200,17,credits_paid_to_date,car_new,250,less_100,less_1,1,female,none,1,real_estate,27,none,own,1,skilled,1,none,yes,No Risk,0.9675950945147127 | 0.03240490548528723,No Risk,2020-08-05 16:19:21
0_to_200,25,credits_paid_to_date,retraining,4411,less_100,4_to_7,2,male,none,1,savings_insurance,35,stores,own,2,skilled,1,none,yes,No Risk,0.7601450160051598 | 0.23985498399484007,No Risk,2020-08-05 16:19:21
no_checking,12,credits_paid_to_date,car_new,484,100_to_500,less_1,2,female,none,2,real_estate,29,none,own,1,skilled,1,none,yes,No Risk,0.9688197815160257 | 0.03118021848397436,No Risk,2020-08-05 16:19:21
less_0,12,all_credits_paid_back,car_new,536,less_100,1_to_4,2,female,none,2,savings_insurance,32,none,own,1,skilled,1,none,yes,No Risk,0.9362290001202288 | 0.0637709998797713,No Risk,2020-08-05 16:19:21
less_0,12,all_credits_paid_back,car_new,250,500_to_1000,1_to_4,1,male,none,2,real_estate,29,stores,rent,1,skilled,1,none,yes,No Risk,0.964217721935419 | 0.035782278064581036,No Risk,2020-08-05 16:19:21
0_to_200,23,outstanding_credit,appliances,2649,500_to_1000,1_to_4,2,male,none,2,car_other,32,none,own,2,skilled,1,none,yes,Risk,0.7596092718560283 | 0.24039072814397172,No Risk,2020-08-05 16:19:21
less_0,22,prior_payments_delayed,furniture,1779,greater_1000,greater_7,3,male,none,3,car_other,31,stores,own,2,skilled,2,yes,yes,Risk,0.6429614796667896 | 0.3570385203332104,No Risk,2020-08-05 16:19:21
0_to_200,17,prior_payments_delayed,radio_tv,2164,100_to_500,less_1,2,male,none,3,savings_insurance,36,none,own,1,management_self-employed,1,yes,yes,No Risk,0.7837941007523133 | 0.21620589924768682,No Risk,2020-08-05 16:19:21
0_to_200,12,credits_paid_to_date,car_new,296,500_to_1000,1_to_4,2,male,none,2,savings_insurance,21,none,own,3,skilled,1,none,yes,No Risk,0.9096444123453283 | 0.09035558765467164,No Risk,2020-08-05 16:19:21
greater_200,21,credits_paid_to_date,radio_tv,4722,less_100,4_to_7,3,female,none,3,car_other,44,none,own,2,skilled,1,none,yes,Risk,0.5572927330649609 | 0.4427072669350391,No Risk,2020-08-05 16:19:21
less_0,7,all_credits_paid_back,car_used,779,100_to_500,less_1,1,female,none,2,real_estate,28,none,own,2,skilled,1,none,yes,No Risk,0.9736154236015796 | 0.026384576398420307,No Risk,2020-08-05 16:19:21
no_checking,50,outstanding_credit,appliances,10184,greater_1000,greater_7,5,male,co-applicant,5,unknown,53,none,own,3,skilled,2,yes,yes,Risk,0.11108648678663195 | 0.888913513213368,Risk,2020-08-05 16:19:21
less_0,15,credits_paid_to_date,car_used,250,500_to_1000,4_to_7,3,male,none,1,savings_insurance,28,none,rent,1,skilled,1,none,yes,No Risk,0.8826495695910939 | 0.11735043040890603,No Risk,2020-08-05 16:19:21
no_checking,32,outstanding_credit,repairs,6169,unknown,greater_7,5,female,co-applicant,5,unknown,47,stores,own,3,unskilled,2,yes,yes,Risk,0.14653158743970754 | 0.8534684125602924,Risk,2020-08-05 16:19:21
no_checking,19,outstanding_credit,retraining,8121,100_to_500,4_to_7,4,male,none,3,unknown,38,stores,own,1,unskilled,1,none,yes,Risk,0.5749925758847797 | 0.4250074241152203,No Risk,2020-08-05 16:19:21
0_to_200,30,credits_paid_to_date,education,2875,less_100,1_to_4,2,male,none,3,real_estate,33,none,own,2,skilled,1,yes,yes,No Risk,0.7277800856647157 | 0.2722199143352842,No Risk,2020-08-05 16:19:21
less_0,4,credits_paid_to_date,car_new,2890,less_100,1_to_4,2,female,none,2,real_estate,26,none,own,2,management_self-employed,1,none,yes,No Risk,0.9195488656888156 | 0.08045113431118436,No Risk,2020-08-05 16:19:21
no_checking,28,prior_payments_delayed,other,6675,100_to_500,greater_7,4,female,none,3,car_other,47,none,free,2,skilled,1,none,yes,No Risk,0.2968608713643649 | 0.7031391286356351,Risk,2020-08-05 16:19:21
no_checking,33,prior_payments_delayed,furniture,5692,500_to_1000,1_to_4,4,female,none,3,unknown,38,bank,own,2,unemployed,1,yes,yes,No Risk,0.4827224811901526 | 0.5172775188098475,Risk,2020-08-05 16:19:21
no_checking,24,prior_payments_delayed,radio_tv,6302,100_to_500,less_1,4,female,co-applicant,3,savings_insurance,45,none,own,1,skilled,1,none,yes,No Risk,0.6658994916938534 | 0.3341005083061467,No Risk,2020-08-05 16:19:21
less_0,13,prior_payments_delayed,car_used,2458,less_100,less_1,3,male,none,2,real_estate,19,none,own,1,skilled,1,none,yes,No Risk,0.9532611881818633 | 0.04673881181813664,No Risk,2020-08-05 16:19:21
less_0,9,prior_payments_delayed,car_new,4609,less_100,1_to_4,3,male,none,2,savings_insurance,36,none,rent,1,skilled,2,none,yes,No Risk,0.8098647859166079 | 0.19013521408339207,No Risk,2020-08-05 16:19:21
less_0,12,prior_payments_delayed,car_new,4304,500_to_1000,greater_7,2,female,none,3,unknown,24,stores,rent,1,skilled,2,none,yes,No Risk,0.7567616844499216 | 0.24323831555007835,No Risk,2020-08-05 16:19:21
0_to_200,29,credits_paid_to_date,furniture,2642,less_100,1_to_4,2,female,none,3,savings_insurance,41,none,rent,2,skilled,1,yes,yes,Risk,0.6462147451946423 | 0.3537852548053578,No Risk,2020-08-05 16:19:21
less_0,4,credits_paid_to_date,car_new,250,less_100,1_to_4,1,female,none,1,real_estate,19,none,rent,1,skilled,1,none,yes,No Risk,0.9576190057605791 | 0.04238099423942091,No Risk,2020-08-05 16:19:21
no_checking,28,outstanding_credit,business,6891,500_to_1000,4_to_7,3,female,none,4,unknown,48,none,own,2,skilled,2,yes,yes,Risk,0.27020447196092656 | 0.7297955280390735,Risk,2020-08-05 16:19:21
less_0,8,prior_payments_delayed,car_new,368,less_100,less_1,2,female,none,2,real_estate,29,none,rent,1,skilled,1,none,yes,No Risk,0.9732174321511845 | 0.02678256784881545,No Risk,2020-08-05 16:19:21
greater_200,19,credits_paid_to_date,retraining,5242,100_to_500,1_to_4,2,male,none,1,savings_insurance,38,none,own,1,skilled,1,none,yes,No Risk,0.7889144666301331 | 0.21108553336986693,No Risk,2020-08-05 16:19:21
less_0,12,all_credits_paid_back,furniture,250,less_100,less_1,1,male,none,2,real_estate,19,none,rent,1,skilled,1,none,yes,No Risk,0.9784102040523232 | 0.021589795947676772,No Risk,2020-08-05 16:19:21
no_checking,31,prior_payments_delayed,appliances,5060,100_to_500,4_to_7,3,male,none,3,unknown,50,none,own,2,management_self-employed,1,yes,yes,No Risk,0.4138082679745099 | 0.58619173202549,Risk,2020-08-05 16:19:21
no_checking,21,outstanding_credit,furniture,2960,500_to_1000,1_to_4,2,male,none,4,unknown,27,none,own,1,skilled,1,yes,yes,Risk,0.5800198866304592 | 0.41998011336954083,No Risk,2020-08-05 16:19:21
no_checking,36,outstanding_credit,radio_tv,7689,greater_1000,greater_7,4,male,co-applicant,3,unknown,51,none,free,2,skilled,1,yes,yes,Risk,0.07519329145250983 | 0.92480670854749,Risk,2020-08-05 16:19:21
less_0,4,no_credits,car_new,250,less_100,less_1,1,female,none,1,real_estate,23,stores,rent,1,unskilled,1,none,yes,No Risk,0.9800331274776278 | 0.01996687252237212,No Risk,2020-08-05 16:19:21
0_to_200,14,all_credits_paid_back,car_used,3072,less_100,1_to_4,3,female,none,3,real_estate,30,none,rent,1,management_self-employed,1,none,yes,No Risk,0.9152013203508662 | 0.08479867964913376,No Risk,2020-08-05 16:19:21
0_to_200,5,all_credits_paid_back,car_new,250,100_to_500,1_to_4,1,female,none,1,real_estate,31,stores,rent,1,skilled,1,none,yes,No Risk,0.9631675731142968 | 0.03683242688570317,No Risk,2020-08-05 16:19:21
no_checking,44,outstanding_credit,education,9119,greater_1000,greater_7,5,male,co-applicant,4,unknown,46,none,own,2,management_self-employed,2,yes,yes,Risk,0.13657829154643092 | 0.863421708453569,Risk,2020-08-05 16:19:21
no_checking,20,outstanding_credit,furniture,3893,500_to_1000,4_to_7,4,male,none,3,unknown,42,none,own,2,skilled,1,yes,yes,Risk,0.5093428838573761 | 0.4906571161426238,No Risk,2020-08-05 16:19:21
no_checking,31,prior_payments_delayed,business,4999,100_to_500,4_to_7,4,female,none,3,unknown,51,none,own,1,skilled,1,yes,yes,Risk,0.3160354446066712 | 0.6839645553933287,Risk,2020-08-05 16:19:21
less_0,4,all_credits_paid_back,car_new,250,less_100,1_to_4,2,male,none,3,real_estate,19,bank,rent,1,unskilled,1,none,yes,No Risk,0.9689781810123647 | 0.031021818987635424,No Risk,2020-08-05 16:19:21
no_checking,27,prior_payments_delayed,business,5245,100_to_500,1_to_4,3,male,none,4,savings_insurance,46,none,own,1,management_self-employed,2,yes,yes,No Risk,0.6915895122763164 | 0.3084104877236836,No Risk,2020-08-05 16:19:21
less_0,4,all_credits_paid_back,car_new,250,less_100,unemployed,1,male,none,2,real_estate,26,stores,rent,1,skilled,1,none,yes,No Risk,0.9800331274776278 | 0.01996687252237212,No Risk,2020-08-05 16:19:21
0_to_200,32,credits_paid_to_date,business,4313,less_100,1_to_4,4,female,none,2,car_other,38,bank,own,2,unemployed,2,none,yes,No Risk,0.7605747823247954 | 0.23942521767520475,No Risk,2020-08-05 16:19:21
0_to_200,12,credits_paid_to_date,vacation,1376,less_100,less_1,3,female,none,1,real_estate,22,none,own,1,skilled,1,none,yes,No Risk,0.9687343127659324 | 0.03126568723406767,No Risk,2020-08-05 16:19:21
less_0,9,all_credits_paid_back,car_used,1931,less_100,unemployed,1,female,none,2,real_estate,24,stores,rent,1,unskilled,1,none,yes,No Risk,0.9764627955456184 | 0.02353720445438165,No Risk,2020-08-05 16:19:21
0_to_200,9,all_credits_paid_back,car_new,1455,less_100,less_1,2,female,none,3,car_other,19,bank,own,1,unskilled,1,yes,yes,No Risk,0.8723404780675119 | 0.12765952193248808,No Risk,2020-08-05 16:19:21
0_to_200,31,outstanding_credit,furniture,3811,100_to_500,4_to_7,3,male,none,2,car_other,34,none,own,1,skilled,1,none,yes,Risk,0.756097310564144 | 0.24390268943585602,No Risk,2020-08-05 16:19:21
0_to_200,15,credits_paid_to_date,car_new,1327,less_100,less_1,3,female,none,2,real_estate,39,none,rent,1,skilled,1,none,yes,No Risk,0.9163428738517914 | 0.0836571261482086,No Risk,2020-08-05 16:19:21
0_to_200,17,credits_paid_to_date,vacation,6563,less_100,4_to_7,3,female,none,2,car_other,42,bank,own,2,unskilled,2,yes,yes,No Risk,0.739992632528295 | 0.2600073674717051,No Risk,2020-08-05 16:19:21
no_checking,13,credits_paid_to_date,car_used,1506,less_100,4_to_7,4,male,none,4,savings_insurance,36,none,own,2,management_self-employed,1,none,yes,No Risk,0.6282103912387736 | 0.37178960876122635,No Risk,2020-08-05 16:19:21
no_checking,31,prior_payments_delayed,car_used,4422,unknown,greater_7,5,male,none,4,savings_insurance,43,none,own,2,skilled,1,none,yes,No Risk,0.5119679477476218 | 0.4880320522523783,No Risk,2020-08-05 16:19:21
0_to_200,12,credits_paid_to_date,vacation,3349,500_to_1000,less_1,1,male,none,3,real_estate,20,none,rent,1,skilled,1,none,yes,No Risk,0.9625770303177253 | 0.037422969682274675,No Risk,2020-08-05 16:19:21
0_to_200,24,credits_paid_to_date,furniture,2912,less_100,less_1,3,male,none,3,savings_insurance,30,none,rent,2,skilled,1,none,yes,No Risk,0.7882631208352975 | 0.21173687916470252,No Risk,2020-08-05 16:19:21
no_checking,33,outstanding_credit,other,8575,unknown,4_to_7,5,male,none,4,unknown,45,stores,free,2,unskilled,2,yes,yes,Risk,0.3626376598949104 | 0.6373623401050895,Risk,2020-08-05 16:19:21
0_to_200,29,credits_paid_to_date,furniture,6343,500_to_1000,1_to_4,3,male,none,2,savings_insurance,34,bank,own,2,unskilled,1,none,yes,No Risk,0.7037068259749335 | 0.2962931740250665,No Risk,2020-08-05 16:19:21
0_to_200,4,no_credits,repairs,250,less_100,less_1,1,male,none,2,real_estate,24,none,rent,1,skilled,1,none,yes,No Risk,0.9842413066763195 | 0.015758693323680597,No Risk,2020-08-05 16:19:21
no_checking,28,prior_payments_delayed,car_used,6780,100_to_500,less_1,2,male,none,4,car_other,40,none,own,2,management_self-employed,1,none,yes,No Risk,0.6667987654530135 | 0.33320123454698647,No Risk,2020-08-05 16:19:21
less_0,8,prior_payments_delayed,furniture,250,less_100,4_to_7,3,male,none,3,real_estate,36,none,own,1,skilled,1,yes,yes,No Risk,0.793602320981093 | 0.20639767901890704,No Risk,2020-08-05 16:19:21
no_checking,37,prior_payments_delayed,radio_tv,6326,500_to_1000,greater_7,5,male,co-applicant,3,unknown,56,none,free,2,skilled,1,yes,yes,Risk,0.12351770316987336 | 0.8764822968301267,Risk,2020-08-05 16:19:21
0_to_200,24,outstanding_credit,education,690,unknown,4_to_7,3,male,none,3,savings_insurance,35,none,own,1,skilled,1,none,yes,No Risk,0.7371026669976204 | 0.26289733300237955,No Risk,2020-08-05 16:19:21
no_checking,26,prior_payments_delayed,car_used,5728,unknown,4_to_7,4,male,none,5,car_other,46,none,free,3,skilled,2,yes,yes,No Risk,0.36665802439002265 | 0.6333419756099774,Risk,2020-08-05 16:19:21
less_0,27,credits_paid_to_date,car_new,1675,less_100,4_to_7,3,male,none,2,savings_insurance,31,none,own,1,skilled,1,yes,yes,No Risk,0.7906987013055201 | 0.20930129869447986,No Risk,2020-08-05 16:19:21
no_checking,28,prior_payments_delayed,appliances,6272,500_to_1000,greater_7,4,male,co-applicant,4,car_other,42,stores,own,2,unskilled,2,yes,yes,Risk,0.20533219123082663 | 0.7946678087691733,Risk,2020-08-05 16:19:21
0_to_200,4,credits_paid_to_date,car_new,250,less_100,1_to_4,2,female,none,1,real_estate,32,none,own,1,skilled,1,none,yes,No Risk,0.9526693599387489 | 0.047330640061251116,No Risk,2020-08-05 16:19:21
less_0,9,all_credits_paid_back,appliances,250,100_to_500,less_1,2,female,none,1,savings_insurance,40,none,own,2,skilled,2,yes,yes,No Risk,0.8661627076764102 | 0.13383729232358976,No Risk,2020-08-05 16:19:21
no_checking,27,outstanding_credit,furniture,4041,500_to_1000,4_to_7,3,male,none,2,savings_insurance,52,stores,free,2,unskilled,2,yes,yes,No Risk,0.492047838069264 | 0.5079521619307361,Risk,2020-08-05 16:19:21
no_checking,26,outstanding_credit,business,9293,500_to_1000,greater_7,4,male,none,3,car_other,57,none,free,3,skilled,1,yes,no,Risk,0.2593742270876023 | 0.7406257729123976,Risk,2020-08-05 16:19:21
no_checking,22,prior_payments_delayed,car_used,2916,500_to_1000,1_to_4,3,male,none,3,savings_insurance,27,none,own,1,skilled,1,none,yes,Risk,0.7133938635951879 | 0.28660613640481214,No Risk,2020-08-05 16:19:21
greater_200,25,outstanding_credit,appliances,4400,500_to_1000,1_to_4,2,female,none,3,unknown,43,stores,own,1,skilled,1,none,yes,No Risk,0.5708654995768268 | 0.4291345004231732,No Risk,2020-08-05 16:19:21
no_checking,34,outstanding_credit,furniture,5424,greater_1000,greater_7,5,male,co-applicant,5,car_other,33,none,free,1,skilled,1,yes,yes,Risk,0.19477496844885644 | 0.8052250315511436,Risk,2020-08-05 16:19:21
0_to_200,34,prior_payments_delayed,radio_tv,6163,100_to_500,1_to_4,4,male,none,3,savings_insurance,33,none,own,2,skilled,1,none,yes,No Risk,0.6694753907849186 | 0.3305246092150814,No Risk,2020-08-05 16:19:21
no_checking,25,prior_payments_delayed,education,5194,100_to_500,less_1,4,female,none,4,car_other,26,none,own,2,skilled,1,none,yes,Risk,0.6275112954740588 | 0.3724887045259412,No Risk,2020-08-05 16:19:21
no_checking,44,prior_payments_delayed,radio_tv,7899,unknown,greater_7,5,male,co-applicant,4,unknown,54,none,free,3,unskilled,1,yes,yes,Risk,0.167649247072054 | 0.832350752927946,Risk,2020-08-05 16:19:21
no_checking,26,all_credits_paid_back,appliances,5232,less_100,1_to_4,3,male,none,3,real_estate,26,stores,own,1,unskilled,1,none,yes,No Risk,0.7291469345988307 | 0.27085306540116927,No Risk,2020-08-05 16:19:21
0_to_200,26,credits_paid_to_date,radio_tv,3261,less_100,less_1,3,male,none,3,real_estate,36,none,own,1,management_self-employed,1,none,yes,No Risk,0.8918841160046475 | 0.10811588399535266,No Risk,2020-08-05 16:19:21
no_checking,46,outstanding_credit,education,5670,unknown,greater_7,5,male,co-applicant,3,car_other,49,stores,own,2,unskilled,2,yes,yes,No Risk,0.1908328313348489 | 0.809167168665151,Risk,2020-08-05 16:19:21
greater_200,23,credits_paid_to_date,business,4031,500_to_1000,greater_7,4,male,none,4,car_other,47,none,own,2,skilled,2,yes,yes,No Risk,0.5600884323001389 | 0.4399115676998611,No Risk,2020-08-05 16:19:21
no_checking,34,prior_payments_delayed,appliances,5422,500_to_1000,4_to_7,5,female,none,4,unknown,34,none,own,2,skilled,2,yes,yes,Risk,0.3130790583582642 | 0.6869209416417358,Risk,2020-08-05 16:19:21
no_checking,26,prior_payments_delayed,car_used,4660,100_to_500,1_to_4,3,female,guarantor,4,savings_insurance,60,none,own,2,skilled,1,yes,yes,Risk,0.5171927416367073 | 0.48280725836329264,No Risk,2020-08-05 16:19:21
0_to_200,17,credits_paid_to_date,car_used,3002,less_100,less_1,3,female,none,2,car_other,41,bank,own,2,unskilled,1,yes,yes,No Risk,0.811112280811784 | 0.18888771918821606,No Risk,2020-08-05 16:19:21
no_checking,41,outstanding_credit,radio_tv,6124,greater_1000,greater_7,5,male,co-applicant,5,unknown,51,none,free,2,skilled,2,yes,yes,Risk,0.06794882558027562 | 0.9320511744197244,Risk,2020-08-05 16:19:21
0_to_200,18,prior_payments_delayed,repairs,250,100_to_500,1_to_4,2,male,co-applicant,3,real_estate,39,none,own,1,skilled,1,none,yes,No Risk,0.8652514597815388 | 0.13474854021846122,No Risk,2020-08-05 16:19:21
less_0,24,credits_paid_to_date,retraining,7200,less_100,1_to_4,3,female,none,1,unknown,29,none,own,1,skilled,1,none,yes,No Risk,0.7695619500300726 | 0.2304380499699275,No Risk,2020-08-05 16:19:21
greater_200,32,outstanding_credit,furniture,1528,greater_1000,1_to_4,4,male,none,4,car_other,29,none,own,1,skilled,1,none,yes,No Risk,0.6434292550259733 | 0.3565707449740268,No Risk,2020-08-05 16:19:21
